1.388415,178.816498,0.002445,0.340226
1.398494,178.819641,-0.009473,0.390505
1.408574,178.812195,-0.006862,0.439439
1.418653,178.822556,-0.024043,0.485422
1.428732,178.825729,-0.020137,0.526094
1.438811,178.838760,-0.018656,0.564746
1.448890,178.837479,-0.035260,0.601066
1.458970,178.851730,-0.045125,0.636874
1.469049,178.854828,-0.042273,0.671367
1.479128,178.852692,-0.045248,0.634420
1.489207,178.838409,-0.031105,0.599359
1.499286,178.822968,-0.030117,0.563083
1.509366,178.817001,-0.029251,0.526826
1.519445,178.814713,-0.017116,0.491831
1.529524,178.799072,-0.027769,0.531105
1.539603,178.795944,-0.015361,0.567776
1.549682,178.803894,-0.014179,0.601798
1.559762,178.813141,-0.015835,0.635583
1.569841,178.822922,-0.023045,0.668720
1.579920,178.823608,-0.021281,0.696969
1.589999,178.800598,-0.024416,0.723115
1.600079,178.795837,-0.023020,0.744650
1.610157,178.785599,-0.008467,0.764965
1.620237,178.780670,-0.012307,0.782785
1.630317,178.788559,-0.031323,0.798941
1.640396,178.787994,-0.035306,0.813419
1.650475,178.788849,-0.022136,0.828776
1.660554,178.779922,-0.012659,0.842822
1.668114,178.770813,-0.014729,0.851515
1.678193,178.775879,-0.025249,0.732172
1.688272,178.787674,-0.030800,0.619791
1.698351,178.791519,-0.026350,0.514247
1.708430,178.794205,-0.027992,0.414184
1.718510,178.799072,-0.028156,0.319752
1.728589,178.803833,-0.025825,0.421675
1.738668,178.811539,-0.021701,0.518835
1.748747,178.817535,-0.021563,0.611847
1.758826,178.813187,-0.020702,0.701382
1.768906,178.807587,-0.015011,0.784557
1.778985,178.804901,-0.016931,0.804368
1.789064,178.791351,-0.013321,0.822265
1.799144,178.806183,-0.023169,0.838288
1.809223,178.812592,-0.025339,0.854613
1.819303,178.820175,-0.030405,0.871451
1.829381,178.815292,-0.033507,0.828676
1.839461,178.816879,-0.044578,0.786210
1.849540,178.811783,-0.047637,0.747277
1.859619,178.798325,-0.056831,0.708453
1.869699,178.804276,-0.058181,0.615299
1.879778,178.800262,-0.051030,0.523652
1.889857,178.798141,-0.043002,0.437835
1.899936,178.793015,-0.028465,0.357122
1.910015,178.793777,-0.022915,0.277926
1.920094,178.800018,-0.022580,0.316335
1.930174,178.804916,-0.024728,0.352413
1.940253,178.808243,-0.011946,0.387887
1.950332,178.802887,-0.022525,0.422071
1.960412,178.802856,-0.021660,0.455918
1.970490,178.808319,-0.022589,0.479995
1.978050,178.807983,-0.022229,0.498149
1.988129,178.811020,-0.027447,0.520801
1.998209,178.811752,-0.030335,0.545173
2.008288,178.809982,-0.026107,0.567931
2.018367,178.814911,-0.029982,0.594425
2.028447,178.814896,-0.026322,0.619009
2.038526,178.807632,-0.023153,0.644310
2.048605,178.809723,-0.020959,0.665915
2.058684,178.811798,-0.012383,0.687971
2.068763,178.806000,-0.018202,0.660413
2.078843,178.799118,-0.024743,0.634129
2.088922,178.800491,-0.022865,0.608305
2.099001,178.797226,-0.021620,0.583160
2.109080,178.802200,-0.018965,0.559361
2.119159,178.799591,-0.022259,0.581357
2.129239,178.794724,-0.032759,0.600971
2.139318,178.791336,-0.035158,0.621162
2.149397,178.786285,-0.039605,0.640251
2.159476,178.781296,-0.040927,0.658141
2.169556,178.779083,-0.039510,0.588332
2.179635,178.778381,-0.036780,0.518164
2.189714,178.779999,-0.040769,0.452059
2.199793,178.786469,-0.040846,0.388750
2.209872,178.792496,-0.041285,0.327942
2.219952,178.791641,-0.036311,0.354012
2.230031,178.790955,-0.037900,0.379582
2.240110,178.787628,-0.032138,0.402804
2.250189,178.789536,-0.031606,0.426093
2.260268,178.791275,-0.025393,0.445545
2.270348,178.784912,-0.030666,0.465598
2.280427,178.790192,-0.028018,0.486777
2.290507,178.785980,-0.030075,0.506301
2.300586,178.790482,-0.026752,0.524144
2.308145,178.790115,-0.027158,0.537792
2.318224,178.789505,-0.030980,0.519044
2.328303,178.787033,-0.033213,0.499135
2.338383,178.783478,-0.036936,0.479785
2.348462,178.789459,-0.026182,0.460909
2.358541,178.786133,-0.027885,0.443755
2.368620,178.781540,-0.027367,0.429305
2.378700,178.783478,-0.026892,0.415100
2.388779,178.785355,-0.032152,0.397236
2.398858,178.781647,-0.034957,0.383836
2.408937,178.784775,-0.031408,0.368912
2.419016,178.787186,-0.028943,0.353577
2.429096,178.780380,-0.030498,0.338326
2.439175,178.785233,-0.035191,0.324409
2.449254,178.786545,-0.036602,0.310686
2.459334,178.782120,-0.039007,0.330421
2.469413,178.784973,-0.040830,0.349714
2.479492,178.782776,-0.040197,0.367272
2.489572,178.780304,-0.042519,0.384686
2.499651,178.783127,-0.041831,0.402546
2.509730,178.776688,-0.041171,0.415029
2.519809,178.776505,-0.041112,0.427920
2.529889,178.775330,-0.037237,0.439744
2.539968,178.774216,-0.036085,0.451026
2.550047,178.778595,-0.036251,0.461254
2.560126,178.775879,-0.037461,0.447283
2.570205,178.772202,-0.034145,0.433604
2.580285,178.773575,-0.035211,0.420234
2.590364,178.775696,-0.037309,0.408017
2.600443,178.775986,-0.035484,0.397576
2.610522,178.776917,-0.032812,0.385054
2.618082,178.775055,-0.031227,0.375981
2.628160,178.777740,-0.032694,0.364133
2.638240,178.776825,-0.027116,0.351530
2.648319,178.777069,-0.025600,0.339357
2.658398,178.775345,-0.026919,0.329409
2.668478,178.772644,-0.028244,0.319110
2.678557,178.768936,-0.021841,0.308357
2.688636,178.767120,-0.022357,0.299705
2.698716,178.765732,-0.024103,0.292490
2.708795,178.765106,-0.018805,0.304067
2.718874,178.769745,-0.017784,0.313953
2.728953,178.771042,-0.017407,0.324280
2.739033,178.774307,-0.017592,0.333637
2.749112,178.772659,-0.015918,0.342777
2.759191,178.770264,-0.012285,0.334024
2.769270,178.768326,-0.014624,0.325569
2.779349,178.770508,-0.016896,0.317980
2.789429,178.773224,-0.015930,0.311960
2.799508,178.772034,-0.017204,0.304475
2.809587,178.774231,-0.020678,0.297082
2.819666,178.773788,-0.023124,0.289408
2.829745,178.774734,-0.022837,0.282571
2.839825,178.775726,-0.020833,0.275384
2.849904,178.775162,-0.022030,0.269741
2.859983,178.775894,-0.020242,0.277722
2.870062,178.774261,-0.023475,0.285976
2.880142,178.773880,-0.019854,0.294982
2.890221,178.769897,-0.022086,0.302450
2.900300,178.769653,-0.022542,0.308845
2.910379,178.771561,-0.024053,0.292159
2.920458,178.771988,-0.025465,0.279969
2.930538,178.771240,-0.023314,0.265984
2.938097,178.770828,-0.022030,0.254981
2.948177,178.771667,-0.021430,0.242298
2.958256,178.772003,-0.022491,0.239185
2.968335,178.774246,-0.023631,0.235639
2.978415,178.774216,-0.022372,0.231690
2.988493,178.774704,-0.021908,0.228558
2.998573,178.777695,-0.023383,0.226871
3.008652,178.778778,-0.022819,0.231381
3.018731,178.780411,-0.023875,0.235909
3.028811,178.780106,-0.023059,0.238566
3.038889,178.778732,-0.024295,0.241231
3.048969,178.780151,-0.023996,0.230148
3.059048,178.781174,-0.023380,0.220984
3.069127,178.780609,-0.024153,0.211922
3.079206,178.780777,-0.024024,0.201640
3.089286,178.780731,-0.023671,0.193246
3.099365,178.782242,-0.024445,0.191229
3.109444,178.784378,-0.026505,0.188012
3.119523,178.783798,-0.027054,0.185431
3.129602,178.786484,-0.029100,0.182264
3.139682,178.787354,-0.029208,0.179741
3.149762,178.787872,-0.027876,0.177229
3.159841,178.787323,-0.026656,0.172252
3.169920,178.787567,-0.023478,0.170343
3.179999,178.786758,-0.023366,0.168525
3.190078,178.786514,-0.022638,0.165449
3.200158,178.786560,-0.018876,0.163813
3.210237,178.786728,-0.018236,0.160379
3.220316,178.787506,-0.017215,0.159451
3.230395,178.788101,-0.015837,0.158513
3.240474,178.789749,-0.016667,0.156999
3.248034,178.789001,-0.015822,0.148720
3.258113,178.787994,-0.015802,0.140188
3.268192,178.786636,-0.017436,0.131095
3.278271,178.788147,-0.016550,0.123850
3.288351,178.789566,-0.018077,0.115432
3.298430,178.791428,-0.018093,0.127332
3.308509,178.791458,-0.018515,0.139811
3.318588,178.791107,-0.019139,0.149153
3.328667,178.793930,-0.016356,0.161480
3.338747,178.793137,-0.015557,0.172589
3.348826,178.793167,-0.013523,0.169735
3.358906,178.792572,-0.014058,0.167523
3.368985,178.791931,-0.011601,0.165303
3.379064,178.791901,-0.010743,0.163097
3.389143,178.792786,-0.009552,0.161505
3.399222,178.791504,-0.010496,0.158215
3.409302,178.791595,-0.007206,0.156692
3.419381,178.792252,-0.007322,0.152794
3.429460,178.791428,-0.009321,0.149567
3.439539,178.791168,-0.007252,0.148115
3.449619,178.791397,-0.006419,0.152813
3.459698,178.790817,-0.005531,0.158093
3.469777,178.790268,-0.005070,0.162762
3.479856,178.789642,-0.003955,0.167989
3.489935,178.790741,-0.003993,0.179115
3.500015,178.791168,-0.005412,0.190854
3.510094,178.793060,-0.005774,0.201900
3.520173,178.793640,-0.004514,0.214134
3.530252,178.792847,-0.004969,0.226364
3.540331,178.792923,-0.005986,0.231615
3.550411,178.792740,-0.006814,0.236829
3.560490,178.794876,-0.005499,0.242579
3.568050,178.794495,-0.003978,0.245960
3.578129,178.793320,-0.006020,0.251150
3.588208,178.792389,-0.003271,0.249395
3.598288,178.792419,-0.001438,0.248892
3.608366,178.792450,0.000554,0.247764
3.618446,178.792496,0.001094,0.246655
3.628525,178.792923,0.000070,0.246218
3.638604,178.793991,-0.002290,0.243436
3.648684,178.795425,-0.002283,0.240027
3.658763,178.798553,-0.000422,0.234171
3.668842,178.798782,-0.000784,0.231475
3.678921,178.798462,-0.000666,0.228822
3.689000,178.800140,-0.003005,0.234153
3.699080,178.800064,-0.002657,0.240675
3.709159,178.799744,-0.003247,0.244713
3.719238,178.801071,-0.003533,0.249958
3.729317,178.803299,-0.000367,0.253889
3.739397,178.804810,-0.001254,0.250823
3.749475,178.804123,-0.001405,0.249023
3.759555,178.802643,-0.000039,0.246570
3.769634,178.801987,0.002900,0.244675
3.779713,178.801163,0.003510,0.242843
3.789793,178.798599,0.000859,0.226304
3.799871,178.797760,-0.002111,0.207355
3.809951,178.797211,-0.002239,0.192730
3.820030,178.797455,-0.001485,0.175724
3.830109,178.796219,-0.002683,0.160705
3.840189,178.795013,-0.003391,0.159158
3.850268,178.794601,-0.006322,0.157639
3.860348,178.792908,-0.005728,0.157277
3.870427,178.793045,-0.006175,0.153855
3.880506,178.793152,-0.005372,0.152273
3.888065,178.793564,-0.005120,0.151173
3.898144,178.796402,-0.005569,0.150936
3.908224,178.797241,-0.005585,0.148302
3.918303,178.797287,-0.007415,0.145115
3.928382,178.797211,-0.004408,0.142460
3.938461,178.797607,-0.003850,0.147320
3.948541,178.795715,-0.004618,0.153995
3.958620,178.796631,-0.004043,0.160585
3.968699,178.797714,-0.004855,0.165333
3.978778,178.798874,-0.007447,0.171342
3.988857,178.799774,-0.008115,0.184060
3.998937,178.801682,-0.007460,0.195471
4.009016,178.801819,-0.009410,0.206875
4.019095,178.801483,-0.008929,0.218211
4.029174,178.802200,-0.009334,0.229500
4.039253,178.801270,-0.010082,0.225778
4.049333,178.799866,-0.008701,0.223870
4.059412,178.801788,-0.010441,0.222004
4.069492,178.800476,-0.011014,0.217687
4.079571,178.800186,-0.010398,0.207949
4.089650,178.800293,-0.010920,0.199499
4.099730,178.801071,-0.011178,0.190478
4.109808,178.801270,-0.008905,0.180233
4.119888,178.800659,-0.008039,0.170657
4.129967,178.802933,-0.006640,0.161576
4.140046,178.802124,-0.008221,0.152621
4.150126,178.801788,-0.007152,0.143625
4.160204,178.804459,-0.006246,0.133478
4.170284,178.805267,-0.005739,0.124648
4.180363,178.806046,-0.002893,0.122177
4.190442,178.807068,-0.002823,0.120419
4.200521,178.806107,-0.002964,0.119323
4.208081,178.806015,-0.002369,0.118938
4.218160,178.804718,-0.002626,0.117210
4.228239,178.804169,-0.002561,0.108377
4.238318,178.805389,-0.001456,0.100185
4.248397,178.804474,0.001493,0.091422
4.258477,178.804993,0.002013,0.083320
4.268556,178.807495,0.003543,0.074638
4.278635,178.809631,0.004319,0.073129
4.288715,178.811188,0.006342,0.071041
4.298794,178.811218,0.005635,0.072099
4.308874,178.811737,0.005376,0.070051
4.318953,178.809875,0.006684,0.070443
4.329032,178.810989,0.003881,0.062508
4.339111,178.811752,0.003872,0.055834
4.349190,178.814758,0.003443,0.047347
4.359270,178.813858,0.003582,0.038944
4.369349,178.814743,0.007163,0.031124
4.379428,178.815689,0.006327,0.029424
4.389507,178.814362,0.006202,0.028362
4.399586,178.813049,0.005948,0.026709
4.409666,178.812149,0.006166,0.026229
4.419745,178.812683,0.008698,0.025098
4.429824,178.812256,0.009231,0.028652
4.439903,178.812363,0.009910,0.034655
4.449983,178.811340,0.011247,0.041219
4.460062,178.813599,0.011878,0.045300
4.470141,178.814636,0.008927,0.050032
4.480220,178.814240,0.011111,0.054858
4.490299,178.814774,0.010084,0.060307
4.500379,178.815048,0.009842,0.065097
4.510458,178.815002,0.010427,0.071726
4.520537,178.813492,0.010089,0.076487
4.528097,178.813614,0.009049,0.069883
4.538176,178.814255,0.008130,0.061099
4.548255,178.814468,0.005101,0.053033
4.558334,178.813461,0.006189,0.046152
4.568414,178.813538,0.005831,0.036869
4.578493,178.813995,0.005402,0.043102
4.588572,178.811066,0.003951,0.048706
4.598651,178.810135,0.004355,0.054195
4.608730,178.809372,0.004442,0.059693
4.618810,178.809113,0.003125,0.065154
4.628889,178.807297,0.003290,0.063204
4.638968,178.806320,0.002588,0.061867
4.649047,178.807251,0.002442,0.060525
4.659127,178.808136,0.005747,0.059755
4.669206,178.807953,0.004053,0.055844
4.679285,178.808914,0.003749,0.055630
4.689364,178.808487,0.002602,0.054814
4.699443,178.809753,0.002937,0.053970
4.709523,178.810410,0.000727,0.051340
4.719602,178.810715,0.001965,0.044237
4.729681,178.808853,0.001972,0.035968
4.739760,178.807938,0.002399,0.027717
4.749839,178.809875,0.002744,0.020713
4.759919,178.809540,0.001347,0.013168
4.769998,178.809067,0.000067,0.026907
4.780077,178.809906,-0.000971,0.040583
4.790156,178.812683,-0.001427,0.052961
4.800236,178.813751,-0.001349,0.066522
4.810315,178.815231,-0.003453,0.077618
4.820395,178.816971,-0.004147,0.075005
4.830474,178.818039,-0.004810,0.073659
4.840553,178.819214,-0.006421,0.072987
4.848112,178.818817,-0.007696,0.072488
4.858191,178.817947,-0.009245,0.071819
4.868271,178.819321,-0.008352,0.069715
4.878350,178.821167,-0.007721,0.069449
4.888429,178.820129,-0.007985,0.068029
4.898508,178.819168,-0.008498,0.067834
4.908587,178.819672,-0.008013,0.066383
4.918667,178.818863,-0.008468,0.057938
4.928746,178.820206,-0.007678,0.048910
4.938825,178.821915,-0.008566,0.043035
4.948905,178.822327,-0.008493,0.035368
4.958983,178.823441,-0.008654,0.027733
4.969063,178.822113,-0.008199,0.035091
4.979142,178.822235,-0.009056,0.039356
4.989221,178.821121,-0.009377,0.044807
4.999300,178.823120,-0.008743,0.051423
5.009379,178.822632,-0.008920,0.057441
5.019459,178.820999,-0.010285,0.056552
5.029539,178.819473,-0.014196,0.055694
5.039618,178.818466,-0.012212,0.053502
5.049697,178.819595,-0.010437,0.053141
5.059776,178.819931,-0.011728,0.052871
5.069856,178.820679,-0.011628,0.057440
5.079935,178.820007,-0.012695,0.063867
5.090014,178.822006,-0.011220,0.069588
5.100093,178.819977,-0.010211,0.073463
5.110172,178.821075,-0.009812,0.079160
5.120252,178.819427,-0.011797,0.070009
5.130331,178.818634,-0.012172,0.061485
5.140410,178.816681,-0.015173,0.052404
5.150489,178.817276,-0.013376,0.043254
5.158049,178.817596,-0.014727,0.037412
5.168128,178.817902,-0.013764,0.037912
5.178207,178.814438,-0.012322,0.036580
5.188286,178.813980,-0.013339,0.036464
5.198365,178.814346,-0.013951,0.036970
5.208445,178.814041,-0.011335,0.036113
5.218524,178.812225,-0.011969,0.034063
5.228603,178.812332,-0.012631,0.030769
5.238682,178.812943,-0.012593,0.029930
5.248761,178.811417,-0.012433,0.027873
5.258841,178.809341,-0.014252,0.035758
5.268920,178.810669,-0.012941,0.042282
5.279000,178.810806,-0.010697,0.049381
5.289079,178.809067,-0.010773,0.054650
5.299158,178.807236,-0.012035,0.058653
5.309237,178.807129,-0.010831,0.057365
5.319316,178.809036,-0.010414,0.055441
5.329396,178.807205,-0.011350,0.054821
5.339475,178.808228,-0.010741,0.052320
5.349554,178.806656,-0.010193,0.049821
5.359633,178.808365,-0.009423,0.048561
5.369712,178.808395,-0.008103,0.047907
5.379792,178.808990,-0.008185,0.046679
5.389871,178.809326,-0.008681,0.045466
5.399950,178.808136,-0.009983,0.043057
5.410029,178.807129,-0.008439,0.040955
5.420109,178.808350,-0.009208,0.038247
5.430188,178.807327,-0.008758,0.034968
5.440267,178.808792,-0.005517,0.032847
5.450346,178.808594,-0.005764,0.032692
5.460425,178.809753,-0.006290,0.030851
5.467985,178.807922,-0.008121,0.030440
5.478064,178.807449,-0.009034,0.029832
5.488144,178.806412,-0.009706,0.028618
5.498223,178.805222,-0.006778,0.026704
5.508302,178.805450,-0.007565,0.018469
5.518382,178.806931,-0.007791,0.010279
5.528461,178.805161,-0.007719,0.002764
5.538540,178.804794,-0.008766,-0.005979
5.548619,178.805511,-0.010599,-0.013415
5.558698,178.807312,-0.008638,-0.014904
5.568778,178.806290,-0.008842,-0.016962
5.578856,178.808136,-0.007768,-0.017215
5.588936,178.807251,-0.010754,-0.018594
5.599015,178.806778,-0.010708,-0.018759
5.609094,178.807831,-0.011067,-0.013095
5.619174,178.810043,-0.010322,-0.008061
5.629253,178.810120,-0.009868,-0.003636
5.639332,178.808823,-0.006983,0.001948
5.649411,178.810745,-0.007004,0.008792
5.659491,178.808640,-0.006974,0.013320
5.669569,178.808380,-0.005681,0.018990
5.679649,178.807831,-0.006197,0.024666
5.689728,178.807175,-0.006913,0.029088
5.699807,178.807129,-0.006451,0.020261
5.709887,178.806595,-0.007647,0.012709
5.719965,178.805786,-0.007932,0.004546
5.730045,178.806427,-0.010356,-0.004153
5.740124,178.808365,-0.007747,-0.011017
5.750203,178.807816,-0.007441,0.002730
5.760283,178.806595,-0.004838,0.015146
5.770362,178.806946,-0.005523,0.028775
5.780441,178.805847,-0.005021,0.041084
5.790520,178.805771,-0.005820,0.053947
5.798080,178.804749,-0.003669,0.052490
5.808159,178.803528,-0.003953,0.053657
5.818238,178.803467,-0.006949,0.051186
5.828318,178.804153,-0.009130,0.049316
5.838397,178.802887,-0.010785,0.049914
5.848476,178.806046,-0.010865,0.049778
5.858555,178.805954,-0.011512,0.047212
5.868635,178.805832,-0.012180,0.045901
5.878714,178.807159,-0.012856,0.043980
5.888793,178.808395,-0.013453,0.043306
5.898872,178.809143,-0.014630,0.048865
5.908951,178.810410,-0.013046,0.054995
5.919031,178.810028,-0.014255,0.061149
5.929110,178.808746,-0.012389,0.067231
5.939189,178.810928,-0.011739,0.071431
5.949268,178.808365,-0.013949,0.076457
5.959347,178.809464,-0.011360,0.081373
5.969427,178.810379,-0.012867,0.086944
5.979506,178.811218,-0.013461,0.090667
5.989585,178.812164,-0.011195,0.095564
5.999664,178.808884,-0.013267,0.101102
6.009743,178.807999,-0.013893,0.107799
6.019823,178.804153,-0.012900,0.113810
6.029902,178.803391,-0.013749,0.118547
6.039982,178.802902,-0.013585,0.122586
6.050061,178.803787,-0.014800,0.120691
6.060140,178.804398,-0.016634,0.117601
6.070220,178.805374,-0.017514,0.115741
6.080298,178.805771,-0.017907,0.112648
6.090378,178.805038,-0.018959,0.112704
6.100457,178.806091,-0.019823,0.112823
6.108016,178.804092,-0.019882,0.112904
6.118095,178.803162,-0.023232,0.111806
6.128175,178.801346,-0.024471,0.110086
6.138254,178.801758,-0.025439,0.108313
6.148333,178.802139,-0.024869,0.114221
6.158412,178.800262,-0.022780,0.118874
6.168491,178.796387,-0.022174,0.124118
6.178571,178.795364,-0.022956,0.130514
6.188650,178.796158,-0.021918,0.136249
6.198729,178.796310,-0.023211,0.142075
6.208808,178.796448,-0.024286,0.144801
6.218887,178.797684,-0.025924,0.149373
6.228967,178.800827,-0.026829,0.152698
6.239046,178.803360,-0.029483,0.158548
6.249125,178.802994,-0.029628,0.163320
6.259204,178.802765,-0.029324,0.169294
6.269284,178.803772,-0.031632,0.175259
6.279364,178.804825,-0.032183,0.179952
6.289443,178.805939,-0.032537,0.185583
6.299522,178.805908,-0.030103,0.191164
6.309601,178.805145,-0.030894,0.196754
6.319680,178.805389,-0.032169,0.202945
6.329760,178.806030,-0.032916,0.205405
6.339839,178.804321,-0.033868,0.205704
6.349918,178.804428,-0.036248,0.204746
6.359997,178.805817,-0.037186,0.203168
6.370076,178.807938,-0.038316,0.201013
6.380156,178.807938,-0.036845,0.198836
6.390235,178.807678,-0.037792,0.196806
6.400314,178.806488,-0.036404,0.194760
6.410393,178.805557,-0.037986,0.193372
6.420473,178.806641,-0.037790,0.190097
6.428031,178.805313,-0.037427,0.189951
6.438111,178.806686,-0.038886,0.180513
6.448190,178.808228,-0.040291,0.171706
6.458269,178.806396,-0.040952,0.162374
6.468349,178.808105,-0.040124,0.153039
6.478428,178.808014,-0.040751,0.143173
6.488507,178.811371,-0.040805,0.140713
6.498586,178.813156,-0.041177,0.138322
6.508666,178.813309,-0.040642,0.137185
6.518745,178.811981,-0.038906,0.136030
6.528824,178.810791,-0.038297,0.134287
6.538904,178.812195,-0.038952,0.132453
6.548983,178.811356,-0.041356,0.131287
6.559062,178.812943,-0.040818,0.130077
6.569141,178.814514,-0.040434,0.128855
6.579220,178.813568,-0.040437,0.128927
6.589300,178.813080,-0.042485,0.129014
6.599379,178.814087,-0.042499,0.127837
6.609458,178.814041,-0.041895,0.126040
6.619537,178.813202,-0.039687,0.124856
6.629617,178.813660,-0.038666,0.123063
6.639696,178.813797,-0.037891,0.121361
6.649775,178.817108,-0.037546,0.119670
6.659854,178.817108,-0.038765,0.118084
