0,1.05659e-040,6.5833e-042,-1.03148e-038,1.17706,0,0,90,0,0,1,1,0,0
0.0100789,-0.000104099,-1.19999e-005,-0.0115488,1.03788,0,0,90,0,0,1,1,0,0
0.0201583,-0.000137852,-5.59216e-006,-0.0115493,1.38268,0,0,90,0,0,1,1,0,0
0.0302377,-0.000114316,7.42117e-006,-0.0115493,1.13864,0,0,90,0,0,1,1,0,0
0.0403166,-0.000113647,8.91622e-006,-0.0115494,1.13435,0,0,90,0,0,1,1,0,0
0.050396,-0.000145254,1.15976e-006,-0.0115493,1.43025,0,0,90,0,0,1,1,0,0
0.0604753,-0.000110918,1.5186e-005,0.0115461,1.1143,0,0,90,0,0,1,1,0,0
0.0705543,-0.000115529,-5.32199e-007,0.011548,1.15386,0,0,90,0,0,1,1,0,0
0.0781136,-7.31233e-005,7.95304e-006,0.00866069,0.987073,0,0,90,0,0,1,1,0,0
0.0881929,-0.000116027,-8.98461e-006,0.0115467,1.14963,0,0,90,0,0,1,1,0,0
0.0982718,-0.00012417,1.06577e-005,0.0115455,1.21369,0,0,90,0,0,1,1,0,0
0.108351,-0.000106472,2.60236e-005,0.0115534,1.07482,0,0,90,0,0,1,1,0,0
0.118431,-0.000122368,-2.23826e-005,0.0115528,1.23006,0,0,90,0,0,1,1,0,0
0.12851,-0.000121677,-9.49577e-007,0.0115553,1.20908,0,0,90,0,0,1,1,0,0
0.138589,-0.000125893,-2.78474e-006,0.0115545,1.26308,0,0,90,0,0,1,1,0,0
0.148669,-0.000145609,-2.18939e-006,0.0115534,1.43407,0,0,90,0,0,1,1,0,0
0.158748,-0.000139875,-1.28161e-005,0.011554,1.40867,0,0,90,0,0,1,1,0,0
0.168827,-0.000121131,-6.5536e-006,0.0115535,1.21247,0,0,90,0,0,1,1,0,0
0.178906,-0.000118265,5.65812e-006,0.0115528,1.18216,0,0,90,0,0,1,1,0,0
0.188985,-0.000107397,-5.5006e-006,0.0115535,1.0747,0,0,90,0,0,1,1,0,0
0.199065,-0.000136657,4.45613e-006,0.0115534,1.35217,0,0,90,0,0,1,1,0,0
0.209144,-0.00013866,1.7573e-005,0.0115553,1.39319,0,0,90,0,0,1,1,0,0
0.219223,-0.000121604,3.5178e-006,0.0115536,1.21442,0,0,90,0,0,1,1,0,0
0.229302,-0.000132988,2.02607e-005,0.0115529,1.33478,0,0,90,0,0,1,1,0,0
0.239382,-0.000106077,6.41944e-007,0.0115566,1.06621,0,0,90,0,0,1,1,0,0
0.249461,-0.000118022,-9.5731e-006,0.0115446,1.18172,0,0,90,0,0,1,1,0,0
0.25954,-0.00011896,2.86471e-006,0.0115452,1.18197,0,0,90,0,0,1,1,0,0
0.269619,-0.000110219,7.94147e-006,0.011547,1.10418,0,0,90,0,0,1,1,0,0
0.279698,-0.000157109,4.13581e-007,0.0115446,1.54815,0,0,90,0,0,1,1,0,0
0.289778,-0.000134927,9.05686e-006,0.0115464,1.32411,0,0,90,0,0,1,1,0,0
0.299857,-8.71747e-005,-4.44006e-006,0.0115542,0.879155,0,0,90,0,0,1,1,0,0
0.309936,-0.000110463,-9.92997e-006,0.0115542,1.10326,0,0,90,0,0,1,1,0,0
0.320015,-0.000135048,1.27601e-006,0.0115536,1.35361,0,0,90,0,0,1,1,0,0
0.330094,-0.000129019,1.62761e-005,0.0115549,1.30428,0,0,90,0,0,1,1,0,0
0.340174,-0.000125496,-1.18839e-006,0.011556,1.23418,0,0,90,0,0,1,1,0,0
0.350253,-0.000105638,1.1328e-005,0.0115534,1.04908,0,0,90,0,0,1,1,0,0
0.360332,-0.000120117,9.16182e-006,0.0115553,1.18987,0,0,90,0,0,1,1,0,0
0.370411,-0.000116858,6.08474e-006,0.0115546,1.15752,0,0,90,0,0,1,1,0,0
0.380491,-0.000111554,-3.75549e-005,0.0115539,1.1545,0,0,90,0,0,1,1,0,0
0.388051,-0.000102291,-1.05038e-005,0.00866431,1.3559,0,0,90,0,0,1,1,0,0
0.39813,-0.000104278,-9.26921e-007,0.0115473,1.01183,0,0,90,0,0,1,1,0,0
0.408209,-0.000132845,-8.966e-006,0.0115461,1.32842,0,0,90,0,0,1,1,0,0
0.418288,-0.000121132,8.52453e-006,0.0115461,1.18757,0,0,90,0,0,1,1,0,0
0.428367,-0.000104174,6.81149e-007,0.0115474,1.04121,0,0,90,0,0,1,1,0,0
0.438447,-0.000116594,1.14762e-005,0.0115461,1.16966,0,0,90,0,0,1,1,0,0
0.448526,-0.000131805,-1.96076e-005,0.0115546,1.33609,0,0,90,0,0,1,1,0,0
0.458605,-0.000126955,-1.3987e-005,0.0115534,1.26897,0,0,90,0,0,1,1,0,0
0.468684,-0.000138656,4.50273e-006,0.0115546,1.3843,0,0,90,0,0,1,1,0,0
0.478764,-0.000120046,1.41737e-005,0.0115515,1.19428,0,0,90,0,0,1,1,0,0
0.488842,-0.000129545,-3.74182e-006,0.0115553,1.26959,0,0,90,0,0,1,1,0,0
